STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAF,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,St. Martin (French part),People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.6978902335304,96.6923203281963,96.6867504228623,96.6811805175282,96.6756106121942,96.6700407068601,96.6644708015261,96.658900896192,96.6533309908579,96.6477610855239,96.6421911801898,96.6366212748558,96.6310513695217,96.6254814641877,96.6254814641877
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDB,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,IDA blend,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,35.7225255027735,35.9587538204351,36.1600549405583,36.3805349297871,36.6043653637459,36.8400577125902,37.0752998935732,37.3206308579578,37.5698119046427,37.8183936829997,38.066075189118,38.3061133437931,38.5354503116991,38.7639866918154,39.000784323666,39.1731172196577,39.3421388653277,39.5113928011164,39.6866799842556,39.8677488240095,40.0492501617245,40.2360935040044,40.4346589010091,40.5727969896291,40.7863654007867
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Malaysia,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,91.8344198203271,91.9976648544159,92.1577412087654,92.3148009702906,92.4688732497446,92.619514821837,92.7671153080116,92.9116018456762,93.0529920737099,93.1909885128932,93.3258601828587,93.4433265665142,93.5559775283087,93.6661210303101,93.7741172154169,93.8796547733253,93.9829919971318,94.0829823858596,94.1798825288055,94.2737504186907,94.3646420156887,94.4527058564957,94.537901300482,94.6204664000227,94.700361858312
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Bangladesh,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,55.3086603889198,55.3150210020989,55.2936095914009,55.268682349761,55.2403777535328,55.2090208115445,55.1740477761124,55.1355977938881,55.093817397815,55.048860676336,55.0003330600866,54.9485696855787,55.2966533276478,55.6606745928765,56.040232268799,56.4360346070219,56.8478479103071,57.2759974542837,57.7206212770885,58.1817087457811,58.6592547923406,59.1534191656121,59.1601050160444,59.1428021110632,59.1254259857148
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDA,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,IDA total,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,33.4678082776082,33.7757153884115,34.0715769161682,34.3667306740528,34.6764010145118,35.0552823951873,35.4607910942492,35.9054540750337,36.3539873067957,36.7858257420248,37.2260855314935,37.4401762021049,37.7589007103074,38.0370707201605,38.3255154899198,38.6127355064783,38.9107443657316,39.2133980063178,39.5233708298824,39.8321199220504,40.1351999125816,40.4484628549239,40.7430322696997,40.9773234754375,41.2352960968951
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Lower middle income,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,43.8264594361976,44.7931665693663,45.8589135733214,46.9333486781069,48.030017463126,49.1128469066968,50.2282672037613,51.3647565990195,52.5034344435652,53.6435095159501,54.7856556670766,55.9337615672343,57.0845818355195,58.2500776874891,59.4280431435746,60.6030422145429,61.7767981125816,62.9210483527049,63.8643125645995,64.7775547335525,65.6759421798014,66.5613150678942,67.4276048970577,68.2813279039554,69.1485909837159
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAC,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,"Macao SAR, China",People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,99.9749148991883,99.9749148991883,99.9749148991883,99.9749148991883,99.9765383608274,99.9781618224666,99.9797852841058,99.981408745745,99.9830322073841,99.9846556690233,99.9862791306625,99.9879025923017,99.9895260539408,99.99114951558,99.9927729772192,99.9943964388583,99.9960199004975,99.9976433621367,99.9992668237759,100.0,100.0,100.0,100.0,100.0,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PLW,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Palau,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,65.4225896592914,66.3046491363531,67.1809988846983,68.0516111214004,69.1236367228072,70.2103379796176,71.3119157299908,72.4275280135051,73.5572207645814,74.6998534994356,75.8554777752529,77.0231402896948,78.2032286906461,79.3941654402122,80.5960679192687,81.8084950324949,83.0266343961529,84.2496095224533,85.4768938554867,86.7076454317178,87.9421604526172,89.1792971350352,90.4186872328875,90.6011928273756,90.7752173469518
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Algeria,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,69.4931139496624,69.9885826295034,70.4703556751034,70.9379115421414,71.3913421263485,71.8302157979639,72.2551972244159,72.6658758278784,73.0628868160568,73.4430887129404,73.8080588022975,74.1574830850598,74.4919930611057,74.8117876947041,75.117657205013,75.4096148173154,74.7814883554356,74.0682732984959,73.3265443892925,72.2187944509466,70.5251643245599,68.8392411404175,68.9045097977599,68.9678679715734,69.0291825248964
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Kiribati,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,9.50397935802011,9.71890132136835,9.87749063258648,10.0362409300742,10.1950380926799,10.3537627603094,10.5680224637348,10.8268775434095,11.0881675995667,11.3515336607381,11.6171050166479,11.884888747058,12.1548918365676,12.4266053085506,12.7004135804741,12.9761873399856,13.2519443485538,13.5270977701122,13.8018497525444,14.076142172488,14.3496418529981,14.6224199168917,14.8944146340462,14.9924313024639,15.0879416013618
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Israel,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,99.7612247630893,99.761381415014,99.7484560111451,99.7355251870484,99.7225858573178,99.7096312936371,99.6966707836185,99.6836980628686,99.6707189884124,99.6577262645417,99.6447359356643,99.6317352990447,99.6187296906115,99.6057136543251,99.5926946912221,99.5796709386405,99.5666331914078,99.5535872401717,99.5405350798841,99.5274735767873,99.5143951498831,99.5013159794369,99.4882210299717,99.4751057094944,99.4619876940454
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Croatia,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,85.1082253289099,85.1607599553948,85.2808149725129,85.4005329369415,85.5162348663354,85.6313469912276,85.7458623852826,85.8597819320097,85.9731112360454,86.0858481223114,86.1979892363159,86.3093096605383,86.4238871036953,86.5414063204522,86.5901030014101,86.6421632350238,86.6978154816841,86.7570648657669,86.8198963472704,86.8861019385841,86.9558882035674,87.028826749969,87.1053503801156,87.1852397070888,87.2682692486734
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Côte d’Ivoire,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,25.3536971285304,25.8569468295015,26.3585900409277,26.8582510447453,27.3560820287857,27.851223744983,28.3440940576862,28.8345959025586,29.3226243319058,29.8076450619648,30.2900223956178,30.7696487964197,31.899410503068,33.0374498665528,34.1836861214288,35.3400557938247,36.5061772067666,37.6823190093324,38.2342546419239,38.4404227871287,38.6664529242919,38.9130722009631,37.7410681967297,36.2481307099891,36.4489381559953
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Brazil,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,75.7844900976305,76.3258234013679,76.8492322571614,77.3650030496501,77.785338760226,78.0418944913067,78.293431641364,78.5400306095711,78.7817724970247,79.0182471981314,79.2500382762913,79.479277019945,79.7038711835706,80.4663380845948,81.2277724120926,81.9877409568831,82.7340763563796,83.502874805376,84.2578908584448,85.0114840712181,85.7419162623334,86.4345900524448,87.1246545881346,87.9528269411722,88.6239660721414
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Russian Federation,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,75.3492293080432,75.3481672465952,75.3599392695026,75.381584096785,75.4067421656206,75.4319466983241,75.4571935933355,75.4824848204389,75.5078223860642,75.5329354081674,75.5583605375242,75.5838342286374,75.6131524134284,75.6460661455122,75.6831424044109,75.7238565068519,75.7684966832603,75.8170863981446,75.8693778590635,75.9253818199933,75.9851227038568,76.0486235731221,76.115615937165,76.1864085675689,76.2607294162414
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ROU,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Romania,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,81.6520205626933,81.6089989655473,81.5886237412916,81.6259834252226,81.6630623590111,81.7001353244973,81.7372118064032,81.7742905546345,81.8113690851949,81.8484445439679,81.8855216428082,81.9226047635378,81.9265649123088,81.9160915763475,81.9056219409423,81.9019377187617,81.9056180472971,81.9158058017511,81.9333570699511,81.957698931804,81.9888292500409,82.0270424549939,82.0723279751299,82.1241205778657,82.182992939047
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,"Egypt, Arab Rep.",People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,65.303047720147,65.2670336052734,65.8700676808092,66.472511590083,67.074361048792,67.675617946311,68.2762855307669,68.8743951101888,69.4705501124875,70.0659698900796,70.6605497530504,71.2543983216064,71.8455158941173,72.435799507062,73.0251404028068,73.6135834054601,74.2012015903636,74.7895697485773,75.3788082590497,75.9690951899927,76.5605620176682,77.1532627055611,77.7473116263856,78.3429755014027,78.9401588327765
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUV,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Tuvalu,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7.68577182773907,7.70644539834632,7.7271263216755,7.76838271820141,7.82013162818558,7.87172019266427,7.92325061842508,7.97467109650891,8.02598283524505,8.07693058029399,8.12761712933563,8.17804308386143,8.22820885465106,8.27781106494515,8.32594065435149,8.37255134893803,8.41759780070208,8.46103365882406,8.50296520447543,8.54334499950896,8.58217972768881,8.61952269338135,8.655329159648,8.6896536377143,8.72255043279915
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Finland,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,94.3756999998633,94.7099782195494,95.0442491883446,95.3785287930486,95.7128005189668,96.0470783409728,96.3813576114014,96.715630815359,97.049908111439,97.3841856190771,97.7184645025344,98.0527428822286,98.3870132965886,98.7212879711156,99.0555650648406,99.3898472833595,99.6318749145674,99.6331260908472,99.6345493672239,99.6361472965957,99.6379239182456,99.6398969566029,99.6420273240034,99.6443238009603,99.646796710852
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,South Asia,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,41.0414002827735,42.3387305615407,43.6712969398121,45.0149672750992,46.3694526498138,47.8320836297037,49.3154920002066,50.8090289921688,52.312642790202,53.8240460739803,55.3436208870871,56.873835758716,58.4168751999494,59.9705807877529,61.5347356742574,63.108644558754,64.6907078532209,66.2802218670174,67.8769128877962,69.480735456421,71.0903353119232,72.7058981854924,74.3252481732266,75.9444675309209,77.5514601972461
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SMR,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,San Marino,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,100.0,99.9999973894558,99.9999980365223,100.0,99.9999993980994,100.0,100.0,100.0,100.0,99.9999973376988,99.9999986796045,100.0,99.9999971732007,99.9999985958692,99.9999972428986,100.0,100.0,99.9999955531447,100.0,99.9999963796538,100.0,100.0,100.0,99.9999988818718,99.9999961845643
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTU,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Lithuania,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,69.8279618730749,70.1800677279691,70.5294047815653,70.880015367076,72.4806963332156,74.106065388827,75.7552489751264,77.4164963269414,79.0897529328094,80.7660072095544,82.4463730122301,84.1477506985052,85.8756741088272,87.6146305997588,89.3646361500565,91.1255965365764,92.8983942373975,94.4844786513439,94.9356571929639,95.3857953126606,95.7255376785058,96.0576928458556,96.3871040824369,96.7133919064612,96.7335742559147
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Hungary,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,82.8485953862976,83.1110650612793,83.4146365139348,83.7153680359425,84.013546763203,84.3169191431459,84.6248188124471,84.9290885750553,85.2297662175944,85.5267823941535,85.8135855994829,86.0972847205232,86.365350094773,87.7143283335481,89.0651218119411,90.417634731759,91.772225962666,93.1284962325177,94.4862820001029,95.8452164329616,97.2050754126457,98.5310080568994,99.6589320571195,100.0,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Philippines,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,41.7281476997069,41.8381252227249,42.947221339857,44.0731652482255,44.6216392826264,44.7524783096199,44.8835155836405,45.0147506765352,45.1461899033506,45.2781103872759,45.4229968618347,45.6326736610431,45.8419044881395,46.0509688561872,46.2593041926377,46.4674711942453,46.6751900094206,46.8868658379392,47.1029928204949,47.3232362537927,47.5475307294707,47.7758210718841,48.0080472021408,48.244145697978,48.4840577441825
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Iceland,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,90.1556052382149,90.690807896108,91.2260051057491,91.7611999804326,92.2963956327331,92.8315915038896,93.3667934437735,93.9019910231544,94.4371847698126,94.9723798865961,95.5075778319983,96.0427759555979,96.5779673042334,97.1131673147905,97.6483633719147,98.1835633167054,98.7187629845527,99.2539600764358,99.7891499159749,99.9999970387712,99.9999964455788,100.0,99.9999992337629,100.0,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHE,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Switzerland,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,96.7000027210099,96.6999998823891,96.7000026207221,96.7000002832964,96.7000012021296,96.6999983862551,96.7000020077453,96.6999997622071,96.6999972566077,96.7000017696432,96.6999991311739,96.6999978761196,96.7000032583964,96.7000017740141,96.6999983857969,96.700000957567,96.6999986018025,96.7000019883983,96.6999971613406,96.6999991632838,96.7000003497305,96.6999967246043,96.7000014177634,96.7000003832463,96.6999968881937
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Montenegro,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,83.8627314419727,84.0128941131359,84.1377623681584,84.2614730554413,84.3841802901866,84.5059703400746,84.626838885314,84.7468562440821,84.866016651392,84.9843200456703,85.0907588227783,85.1754101234488,85.2588066435164,85.3410135829891,85.4220228024924,85.4417433013257,85.46146770905,85.4811892636332,85.5009117879106
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Latin America & Caribbean,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,70.1685494175443,70.4507209209059,70.7254492995936,70.993017833328,71.2547751238559,71.8798887263683,72.1355825948023,72.38980789347,72.6787550646707,72.9634384273025,73.2465584109128,73.5250368290662,73.7840455938117,74.2585126478819,74.7307997203692,75.1997125597017,75.6589907146912,76.1029641963286,76.5598774160341,77.0085602308529,77.4501062396327,77.8606346351087,78.2336120966396,78.6261737468404,78.9601794459191
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Nigeria,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,12.6118684736768,12.9765151866213,13.7885801493426,14.6250844549253,15.4862444164851,16.3721207168181,17.283138886882,18.219607834318,19.1818410659703,20.1695068653396,21.1833429660027,22.2215349473265,23.1894232525249,23.7745364291365,24.3574947102823,24.9381317387031,25.5157846559378,26.0906521867092,26.6622783450024,27.2303909603019,27.7949019396912,28.3555720870985,28.9123382327651,29.4651386798622,29.904599188308
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SH_H2O_SMDW_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,People using safely managed drinking water services (% of population),0,WB_WDI,PU,A,Annual,Ghana,People using safely managed drinking water services (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,14.3616135049129,14.6359468537329,15.6665117240998,16.7174967754033,17.7891191031522,18.8799071278454,19.9907324615894,21.1211173511478,22.2709235576714,23.4389239746226,24.626404798353,25.8321174475712,27.0555218868952,28.2956613769924,29.5523279662211,30.8253097195667,32.1143962958394,33.4189814822061,34.7388460301032,36.0733638378729,37.4227223895072,38.786292222311,40.1638456005242,41.5409857140439,42.9413892027374
